,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Price_sqft
1022,6500000.0,Mira,729.0,19.278546,72.870655,2.0,2.0,8916.323731138546
1023,21000000.0,Mulund,1300.0,19.1657776586512,72.9602200331692,3.0,2.0,16153.846153846154
1024,22000000.0,Mulund,1100.0,19.1595755,72.9465747,2.0,2.0,20000.0
1026,36500000.0,Parel,1250.0,18.998096278561697,72.84285746137698,2.0,3.0,29200.0
1027,33000000.0,Andheri,1200.0,19.139707,72.7614142,3.0,2.0,27500.0
1028,7400000.0,Mira,875.0,19.277162,72.887341,2.0,2.0,8457.142857142857
1029,20000000.0,Chembur,830.0,19.0327996,72.8963568,2.0,2.0,24096.385542168675
1030,5580000.0,Mira,935.0,19.470854,72.80226,2.0,2.0,5967.914438502674
1031,17500000.0,Ghatkopar,1255.0,19.0899142203998,72.916868452269,2.0,2.0,13944.223107569722
1032,25000000.0,Chembur,850.0,19.0495063,72.888042,2.0,2.0,29411.764705882357
1033,10800000.0,Bhandup,875.0,19.1913841,72.9454273,2.0,2.0,12342.857142857143
1034,32500000.0,Mulund,1620.0,19.174673080444336,72.94310760498047,3.0,3.0,20061.728395061727
1035,23000000.0,South,6000.0,18.9690247,72.8205292,2.0,2.0,3833.3333333333335
1037,17500000.0,Andheri,750.0,19.15017,72.82822,2.0,2.0,23333.33333333333
1038,22000000.0,Andheri,800.0,19.1240672,72.84205406,2.0,2.0,27500.0
1039,25000000.0,Bandra,1000.0,19.0627565,72.8545019,2.0,2.0,25000.0
1040,7200000.0,Kandivali,750.0,19.2099437,72.8308692,2.0,2.0,9600.0
1041,34000000.0,Borivali,1050.0,19.22437887,72.85973005,3.0,4.0,32380.95238095238
1042,4500000.0,Mira,915.0,19.47022209,72.80032926,2.0,2.0,4918.0327868852455
1043,23000000.0,Andheri,1000.0,19.1480618,72.8256096,2.0,2.0,23000.0
1046,32000000.0,Santacruz,980.0,19.0767308,72.8542665,3.0,2.0,32653.0612244898
1047,21000000.0,Sion,780.0,19.0267333984375,72.85533905029297,2.0,2.0,26923.07692307692
1048,11500000.0,Nahur,520.0,19.1538107,72.9504858,2.0,2.0,22115.384615384617
1050,21000000.0,Chandivali,1270.0,19.1196773,72.9050809,3.0,3.0,16535.43307086614
1051,45000000.0,Santacruz,1300.0,19.08150863647461,72.83767700195312,3.0,3.0,34615.38461538462
1052,13000000.0,Borivali,738.0,19.2273315,72.8637286,2.0,2.0,17615.176151761516
1053,47500000.0,Mulund,2345.0,19.174673080444336,72.94310760498047,4.0,4.0,20255.86353944563
1054,37000000.0,South,800.0,19.0198623047892,72.8320821964833,2.0,2.0,46250.0
1055,18500000.0,Marol,1150.0,19.10846,72.87857,3.0,2.0,16086.95652173913
1056,18500000.0,Andheri,675.0,19.1281401,72.8388904,2.0,2.0,27407.40740740741
1057,45000000.0,Chembur,2000.0,19.0327996,72.8963568,4.0,5.0,22500.0
1058,14500000.0,Ghatkopar,808.0,19.0899142203998,72.916868452269,2.0,2.0,17945.544554455446
1059,61000000.0,Sewri,2350.0,19.0035179,72.8526917,3.0,3.0,25957.44680851064
1062,22600000.0,Malad,1225.0,19.191842,72.83458123,2.0,3.0,18448.97959183673
1063,42500000.0,Khar,900.0,19.07072639465332,72.83612823486328,2.0,2.0,47222.22222222222
1064,52500000.0,Goregaon,2050.0,19.1732342730809,72.8460595546961,3.0,3.0,25609.75609756097
1066,33500000.0,Nahur,1750.0,19.157011,72.950306,3.0,3.0,19142.85714285714
1067,50000000.0,Vile,2000.0,19.100385665893555,72.8504638671875,3.0,3.0,25000.0
1068,21700000.0,Ghatkopar,1100.0,19.07906913757324,72.90797424316406,2.0,2.0,19727.272727272728
1069,15500000.0,Kurla,1229.0,19.080454,72.888326,2.0,2.0,12611.879576891784
1070,17000000.0,Mulund,1050.0,19.158664,72.9472524,2.0,2.0,16190.47619047619
1071,25000000.0,Malad,1350.0,19.19405855,72.836282,3.0,3.0,18518.51851851852
1072,160000000.0,Khar,3200.0,19.119272232055664,72.86461639404297,4.0,5.0,50000.0
1073,14000000.0,Mira,3500.0,19.213987350463867,72.85499572753906,2.0,3.0,4000.0
1074,39000000.0,Chembur,1400.0,19.0531452,72.902321,3.0,3.0,27857.14285714286
1075,34200000.0,Chembur,1688.0,19.0531452,72.902321,3.0,3.0,20260.66350710901
1076,82500000.0,Dadar,2500.0,19.012436887699,72.8316235093009,4.0,4.0,33000.0
1077,120000000.0,Andheri,3800.0,19.1297376,72.8291555,5.0,5.0,31578.947368421053
1078,12700000.0,Mira,1130.0,19.282169342041016,72.87654113769531,3.0,3.0,11238.938053097345
1079,30000000.0,Andheri,1120.0,19.13555213,72.82129389,3.0,3.0,26785.714285714286
1080,19000000.0,Kandivali,870.0,19.2035935,72.8280028,2.0,2.0,21839.080459770117
1081,57500000.0,Juhu,1600.0,19.11478614807129,72.83078002929688,3.0,3.0,35937.5
1082,23500000.0,Chandivali,1310.0,19.115517692583,72.8928438298418,3.0,3.0,17938.931297709925
1083,175000000.0,Bandra,3250.0,19.0561705980988,72.8267588254753,3.0,3.0,53846.15384615384
1084,14500000.0,Mira,1414.0,19.378591537475582,72.82752990722656,3.0,4.0,10254.596888260254
1085,32000000.0,Chembur,2280.0,19.0586549,72.9020495,3.0,3.0,14035.087719298246
1086,13500000.0,Kandivali,750.0,19.2099947,72.8667508,2.0,2.0,18000.0
1087,250000000.0,Bandra,2546.0,19.05522918701172,72.83082580566406,4.0,5.0,98193.24430479184
1089,58500000.0,Chembur,2150.0,19.033788681030277,72.85655975341797,3.0,3.0,27209.3023255814
1090,47500000.0,Andheri,2500.0,19.1154908,72.8726952,4.0,4.0,19000.0
1091,7570000.0,Mira,890.0,19.276413,72.885793,2.0,2.0,8505.61797752809
1092,19700000.0,Goregaon,959.0,19.151111,72.849253,2.0,2.0,20542.2314911366
1093,32000000.0,Powai,1600.0,19.11967658996582,72.90508270263672,3.0,3.0,20000.0
1094,75000000.0,South,1250.0,18.970515,72.8070727,2.0,2.0,60000.0
1095,3700000.0,Mira,710.0,19.467885971069336,72.8099594116211,2.0,2.0,5211.267605633803
1096,77500000.0,Sion,2000.0,19.040233612060547,72.86018371582031,3.0,3.0,38750.0
1097,19500000.0,Chembur,1100.0,19.119171142578125,72.86416625976562,2.0,2.0,17727.272727272728
1098,27500000.0,Bandra,1120.0,19.07047,72.8494933,2.0,3.0,24553.571428571428
1099,31900000.0,Mulund,1670.0,19.174673080444336,72.94310760498047,3.0,3.0,19101.79640718563
1100,20000000.0,Juhu,800.0,19.1227970123291,72.82485961914062,2.0,2.0,25000.0
1101,3850000.0,Mira,770.0,19.45405960083008,72.7688217163086,2.0,2.0,5000.0
1102,28200000.0,Kurla,1575.0,19.0774603,72.884851,3.0,3.0,17904.761904761905
1104,19000000.0,Goregaon,1015.0,19.1618709564209,72.83536529541016,2.0,2.0,18719.211822660094
1105,11000000.0,Mulund,550.0,19.1619007,72.9444337,2.0,2.0,20000.0
1106,55000000.0,Khar,1360.0,19.07072639465332,72.83612823486328,3.0,3.0,40441.17647058824
1107,30000000.0,Matunga,640.0,19.02669906616211,72.85302734375,2.0,2.0,46875.0
1109,16800000.0,Andheri,1045.0,19.1154908,72.8726952,2.0,2.0,16076.555023923444
1110,8500000.0,Mira,773.0,19.26231203,72.87409673,2.0,2.0,10996.119016817594
1111,16200000.000000002,Goregaon,1050.0,19.1613974316377,72.8364846159779,3.0,2.0,15428.571428571431
1112,7500000.0,Mira,1045.0,19.380144,72.815658,2.0,2.0,7177.033492822967
1113,50000000.0,Worli,1140.0,19.0166667,72.8166667,2.0,2.0,43859.649122807015
1114,28000000.0,Mulund,1400.0,19.1834039622512,72.9426250028299,3.0,3.0,20000.0
1115,13500000.0,Vikhroli,850.0,19.118578,72.93806,2.0,2.0,15882.35294117647
1117,32000000.0,South,700.0,18.96225,72.81338,2.0,2.0,45714.28571428572
1118,45000000.0,South,1350.0,18.9723899,72.837633,3.0,3.0,33333.333333333336
1119,10000000.0,Mira,940.0,19.2756329671536,72.8715963789124,2.0,2.0,10638.297872340425
1120,15000000.0,Kandivali,1157.0,19.206448,72.8233516980957,2.0,2.0,12964.563526361278
1121,28500000.0,Wadala,1267.0,19.0227398,72.8686538,3.0,3.0,22494.08050513023
1122,32500000.0,Mulund,1850.0,19.182929,72.949067,3.0,3.0,17567.567567567567
1123,125000000.0,Andheri,3800.0,19.1297376,72.8291555,4.0,4.0,32894.73684210526
1124,31500000.0,Thakur,2100.0,19.2050017,72.8692711,3.0,3.0,15000.0
1125,13000000.0,Dahisar,581.0,19.255381,72.853816,2.0,2.0,22375.215146299484
1126,13500000.0,Chembur,810.0,19.062289,72.9100105,2.0,2.0,16666.666666666668
1127,60000000.0,South,1680.0,18.982164,72.827559,3.0,3.0,35714.28571428572
1128,4200000.0,Mira,935.0,19.46829575,72.79722734,2.0,2.0,4491.9786096256685
1129,26500000.0,Borivali,1100.0,19.2335321,72.839198,3.0,2.0,24090.90909090909
1130,22000000.0,Dahisar,795.0,19.2420124,72.8559055,2.0,2.0,27672.955974842767
1132,30000000.0,Chembur,1000.0,19.043911,72.898778,3.0,2.0,30000.0
1133,14500000.0,Goregaon,800.0,19.11895751953125,72.86405181884766,2.0,2.0,18125.0
1134,21600000.0,Chandivali,1200.0,19.107617,72.898917,2.0,2.0,18000.0
1135,24000000.0,Mulund,1200.0,19.1595755,72.9465747,3.0,2.0,20000.0
1136,7500000.0,Mira,850.0,19.2802514,72.8822681,2.0,2.0,8823.529411764706
1137,20000000.0,Jogeshwari,1100.0,19.14198875427246,72.84905242919922,2.0,2.0,18181.81818181818
1138,21000000.0,Santacruz,1100.0,19.119304656982425,72.86461639404297,2.0,2.0,19090.90909090909
1139,7900000.0,Mira,730.0,19.296262741088867,72.8617935180664,2.0,2.0,10821.917808219176
1140,28000000.0,Goregaon,1118.0,19.159008026123047,72.86927032470703,2.0,2.0,25044.72271914132
1141,17500000.0,Mulund,1400.0,19.1746739,72.9431038,4.0,2.0,12500.0
1142,16000000.0,Mulund,961.0,19.1664456,72.9625766,2.0,2.0,16649.323621227886
1143,28000000.0,Kandivali,1346.0,19.20792579650879,72.84199523925781,3.0,3.0,20802.377414561663
1144,9800000.0,Mira,1080.0,19.2782666666667,72.8653383333333,2.0,2.0,9074.074074074077
1145,35000000.0,Andheri,1650.0,19.148061752319336,72.84230041503906,3.0,3.0,21212.12121212121
1146,40000000.0,Andheri,1085.0,19.1154899597168,72.87269592285156,2.0,2.0,36866.35944700461
1148,32500000.0,South,935.0,18.963298,72.843294,2.0,3.0,34759.358288770054
1149,18000000.0,Byculla,1000.0,18.96991,72.82763,2.0,2.0,18000.0
1151,14000000.0,Mulund,750.0,19.1664456,72.9625766,2.0,2.0,18666.666666666668
1152,27000000.0,Parel,1000.0,19.005105,72.845869,2.0,3.0,27000.0
1153,42500000.0,Dadar,1104.0,19.01751708984375,72.84711456298828,2.0,2.0,38496.3768115942
1154,36000000.0,Parel,1550.0,19.0013826,72.8484528,2.0,2.0,23225.8064516129
1155,12500000.0,Santacruz,650.0,19.07537651062012,72.86631774902344,2.0,2.0,19230.76923076923
1156,17000000.0,Powai,1050.0,19.1242932,72.9212788,3.0,2.0,16190.47619047619
1157,29000000.0,Santacruz,1665.0,19.119327545166016,72.8646011352539,3.0,3.0,17417.41741741742
1158,7500000.0,Mira,1100.0,19.41484594,72.82389102,2.0,2.0,6818.181818181818
1159,22500000.0,Kalbadevi,750.0,18.9497595,72.8293921,2.0,2.0,30000.0
1161,17500000.0,Andheri,849.0,19.123266220092773,72.84797668457031,2.0,2.0,20612.48527679623
1162,15000000.0,Sion,550.0,19.040233,72.8601801,2.0,2.0,27272.727272727272
1163,29500000.0,Andheri,1456.0,19.1219420779647,72.8568980834751,3.0,3.0,20260.98901098901
1164,27000000.0,Chembur,1539.0,19.053946,72.885286,3.0,3.0,17543.859649122805
1165,12000000.0,Mira,975.0,19.28217,72.87654,2.0,2.0,12307.692307692309
1167,18500000.0,Andheri,745.0,19.1378673,72.8361027,2.0,2.0,24832.21476510067
1168,12800000.0,Mulund,780.0,19.1201089,72.8506354,2.0,2.0,16410.25641025641
1169,8500000.0,Mira,1050.0,19.28217,72.87654,2.0,2.0,8095.238095238095
1170,31500000.0,Andheri,1180.0,19.1328995,72.8318939,2.0,2.0,26694.915254237287
1171,21000000.0,Andheri,1115.0,19.1223203294664,72.8916711676285,3.0,3.0,18834.08071748879
1172,13000000.0,Kandivali,900.0,19.20393269,72.82766012,2.0,3.0,14444.444444444443
1173,4800000.0,Mira,835.0,19.4621578,72.8056851,2.0,2.0,5748.502994011976
1174,17500000.0,Dahisar,1175.0,19.2469848,72.8653815,3.0,2.0,14893.617021276596
1175,16500000.0,Borivali,909.0,19.220612,72.864144,2.0,2.0,18151.81518151815
1176,24500000.0,Ghatkopar,1000.0,19.099262,72.918103,2.0,2.0,24500.0
1177,71000000.0,Malad,3959.0,19.1831286,72.860624,4.0,4.0,17933.821672139427
1179,20000000.0,Malad,800.0,19.194356,72.830819,2.0,2.0,25000.0
1180,6000000.0,Mira,1050.0,19.4648499,72.797829,2.0,2.0,5714.285714285715
1181,19000000.0,Ghatkopar,1020.0,19.14609,72.84583,2.0,2.0,18627.45098039216
1182,13000000.0,Vikhroli,945.0,19.104650497436523,72.9317855834961,2.0,2.0,13756.613756613757
1183,12000000.0,Mira,1000.0,19.3093926,72.8485939,2.0,2.0,12000.0
1184,16500000.0,Bhandup,960.0,19.153264,72.942632,2.0,2.0,17187.5
1185,4300000.0,Mira,830.0,19.3602150985917,72.847646,2.0,2.0,5180.722891566265
1186,12500000.0,Dahisar,570.0,19.2539332,72.8672448,3.0,2.0,21929.824561403508
1187,17500000.0,Ghatkopar,614.0,19.0761042,72.9039516,2.0,2.0,28501.628664495114
1188,4800000.0,Mira,825.0,19.4282719,72.8503861,3.0,2.0,5818.181818181818
1189,22500000.0,Sion,1000.0,19.0472012,72.8722249,2.0,2.0,22500.0
1191,32000000.0,Andheri,970.0,19.1194535300128,72.8513989395118,3.0,2.0,32989.69072164949
1192,42500000.0,Goregaon,2000.0,19.154262,72.871209,3.0,3.0,21250.0
1193,30000000.0,Ghatkopar,1165.0,19.099262,72.918103,3.0,3.0,25751.07296137339
1194,15200000.0,Malad,860.0,19.180237,72.8554149,2.0,2.0,17674.418604651164
1196,19200000.0,Goregaon,1940.0,19.16703502,72.88127374,3.0,3.0,9896.907216494845
1197,22000000.0,Santacruz,790.0,19.079463,72.849557,2.0,2.0,27848.101265822785
1198,5670000.0,Mira,900.0,19.46161879,72.80099887,2.0,2.0,6300.0
1199,4450000.0,Andheri,2000.0,19.1297376,72.8291555,5.0,5.0,2225.0
1200,32500000.0,South,1350.0,18.98584,72.83894,3.0,3.0,24074.074074074077
1202,18000000.0,Dahisar,1150.0,19.259706,72.8635663,2.0,2.0,15652.173913043478
1203,16500000.0,Mulund,700.0,19.1718027,72.9584312,2.0,2.0,23571.42857142857
1204,9000000.0,Dahisar,792.0,19.26522136,72.8743219,2.0,2.0,11363.636363636364
1205,10600000.0,Mira,1000.0,19.2660631,72.87120786,2.0,2.0,10600.0
1206,19500000.0,Andheri,1350.0,19.10919095,72.8846914,2.0,2.0,14444.444444444443
1207,10000000.0,Mira,2400.0,19.4613467,72.7770829,2.0,2.0,4166.666666666667
1208,3500000.0,Mira,560.0,19.4540588,72.7688226,2.0,2.0,6250.0
1209,27500000.0,Andheri,1089.0,19.11632,72.859021,2.0,2.0,25252.52525252525
1210,7000000.0,Mira,900.0,19.2941004,72.8708839,2.0,2.0,7777.777777777777
1211,48000000.0,Parel,1900.0,19.0051754,72.8498377,3.0,3.0,25263.157894736843
1212,20000000.0,Mulund,663.0,19.168995,72.953882,2.0,2.0,30165.912518853696
1213,12600000.0,Mira,1008.0,19.264989,72.873387,2.0,2.0,12500.0
1214,25000000.0,Wadala,967.0,19.0227398,72.8686538,2.0,2.0,25853.154084798345
1215,27900000.0,Kandivali,1705.0,19.2050017,72.8692711,3.0,3.0,16363.636363636364
1216,5100000.0,Mira,787.0,19.471987,72.800387,2.0,2.0,6480.304955527319
1217,5100000.0,Mira,940.0,19.4406134,72.7903032,2.0,2.0,5425.531914893617
1219,41900000.00000001,Vikhroli,959.0,19.0937492,72.922604,2.0,2.0,43691.34515119917
1220,15100000.0,Powai,825.0,19.124348,72.890492,2.0,2.0,18303.030303030304
1221,5500000.0,Mira,1250.0,19.451097,72.7917922,3.0,2.0,4400.0
1222,34000000.0,Borivali,1150.0,19.2226432,72.8626759,3.0,4.0,29565.217391304348
1224,4500000.0,Mira,940.0,19.4065984,72.8369755,2.0,2.0,4787.234042553191
1225,17500000.0,Ghatkopar,745.0,19.20990129,72.82071844,2.0,2.0,23489.93288590604
1226,13500000.0,Bhandup,935.0,19.15896,72.93373,2.0,2.0,14438.502673796793
1227,15200000.0,Kurla,1035.0,19.079069,72.889208,2.0,2.0,14685.99033816425
1228,8500000.0,Mira,882.0,19.26231203,72.87409673,2.0,2.0,9637.18820861678
1229,135000000.0,Malabar,1725.0,18.9542861,72.801325,4.0,3.0,78260.86956521739
1230,21000000.0,Chembur,700.0,19.0327996,72.8963568,3.0,2.0,30000.0
1231,19000000.0,Vikhroli,890.0,19.116876,72.926552,2.0,2.0,21348.314606741573
1232,23000000.0,Borivali,1660.0,19.25067708,72.84599967,3.0,3.0,13855.421686746988
1233,21000000.0,Sion,900.0,19.03891,72.868286,2.0,2.0,23333.33333333333
1234,16000000.0,Wadala,858.0,19.0219072709714,72.8685268353121,2.0,2.0,18648.01864801865
1235,6300000.0,Goregaon,785.0,19.1550273,72.8850879,2.0,2.0,8025.477707006369
1236,27500000.0,Andheri,1500.0,19.1448936,72.8368073,3.0,3.0,18333.33333333333
1237,65000000.0,Matunga,943.0,19.0246354317431,72.8400301292286,2.0,2.0,68928.95015906681
1238,21000000.0,Marol,1160.0,19.121117,72.883363,4.0,4.0,18103.44827586207
1239,22500000.0,Kandivali,1330.0,19.20771,72.86777,2.0,2.0,16917.293233082706
1240,5800000.0,Mira,965.0,19.447705,72.7986113,2.0,2.0,6010.362694300518
1241,9000000.0,Mira,945.0,19.28217,72.87654,2.0,2.0,9523.809523809525
1243,8500000.0,Mira,920.0,19.2919956143582,72.8757681043222,2.0,2.0,9239.130434782608
1244,34000000.0,Yari,1200.0,19.13832092285156,72.81002044677734,2.0,2.0,28333.33333333333
1245,14000000.0,Mira,1425.0,19.2927466666667,72.8713433333333,3.0,3.0,9824.561403508773
1246,16000000.0,Goregaon,925.0,19.17539225,72.86148682,2.0,2.0,17297.297297297297
1247,18500000.0,Kandivali,1050.0,19.20986504,72.86404901,2.0,2.0,17619.04761904762
1248,9000000.0,Mira,1100.0,19.30187227,72.87400382,2.0,3.0,8181.818181818182
1250,105000000.0,Worli,2170.0,19.0010199,72.812905,4.0,3.0,48387.096774193546
1251,9100000.0,Kandivali,850.0,19.2202125988807,72.8230962043468,2.0,2.0,10705.882352941177
1253,14900000.0,Mulund,1100.0,19.1657808,72.934534,2.0,2.0,13545.454545454546
1254,38000000.0,Malad,2226.0,19.183819,72.861116,3.0,4.0,17070.97933513028
1255,16000000.0,Dahisar,800.0,19.258105,72.8519218,2.0,2.0,20000.0
1256,29000000.0,Matunga,800.0,19.0266983,72.8530249,2.0,2.0,36250.0
1257,27500000.0,Wadala,1255.0,19.028077,72.879665,3.0,3.0,21912.35059760956
1258,20500000.0,Andheri,1042.0,19.119007110595703,72.86405181884766,2.0,2.0,19673.704414587333
1259,89500000.0,Kandivali,2000.0,19.205711364746094,72.83203887939453,3.0,3.0,44750.0
1260,23500000.0,Bandra,1110.0,19.07047,72.8494933,2.0,2.0,21171.17117117117
1261,12500000.0,Bhandup,975.0,19.11918830871582,72.8641586303711,2.0,2.0,12820.51282051282
1262,27500000.0,Mulund,1370.0,19.1771773695655,72.9600928443916,3.0,3.0,20072.992700729927
1263,17000000.0,Vile,520.0,19.118976593017575,72.86408233642578,2.0,2.0,32692.30769230769
1264,18000000.0,Andheri,860.0,19.119253158569336,72.86457061767578,2.0,2.0,20930.23255813953
1265,23500000.0,Andheri,1250.0,19.13792563,72.82182797,2.0,2.0,18800.0
1266,45500000.0,Kurla,2208.0,19.0774603,72.884851,4.0,4.0,20606.884057971016
1267,62500000.0,Santacruz,1780.0,19.08150863647461,72.83767700195312,4.0,4.0,35112.3595505618
1268,50000000.0,Dadar,1200.0,19.019078,72.847976,3.0,3.0,41666.66666666666
1269,25000000.0,Parel,710.0,19.119279861450195,72.8646011352539,2.0,2.0,35211.2676056338
1270,25000000.0,Kandivali,1250.0,19.210841,72.8755987441594,3.0,3.0,20000.0
1271,15800000.0,Wadala,790.0,19.119367599487305,72.86443328857422,2.0,2.0,20000.0
1272,22000000.0,Kurla,833.0,19.081382,72.886193,2.0,2.0,26410.56422569028
1273,45000000.0,Dadar,1300.0,19.01751708984375,72.84711456298828,3.0,3.0,34615.38461538462
1274,29500000.0,Juhu,1200.0,19.0815087,72.8376755,2.0,2.0,24583.33333333333
1275,17000000.0,Goregaon,950.0,19.1687237,72.8676474,2.0,2.0,17894.736842105263
1276,15100000.0,Goregaon,950.0,19.162992477416992,72.83930206298828,2.0,2.0,15894.736842105263
1277,17200000.0,Malad,1030.0,19.18537405,72.83869853,2.0,2.0,16699.02912621359
1278,49000000.0,Worli,1280.0,19.014480590820312,72.82198333740234,2.0,2.0,38281.25
1280,12600000.0,Kandivali,1030.0,19.207601,72.879171,2.0,3.0,12233.009708737864
1281,16000000.0,Ghatkopar,1200.0,19.0899142203998,72.916868452269,2.0,2.0,13333.333333333334
1282,33000000.0,Wadala,1650.0,19.03731,72.87871,3.0,3.0,20000.0
1283,35000000.0,Mulund,1930.0,19.1633712605906,72.9410497959207,4.0,3.0,18134.71502590673
1284,21000000.0,Mulund,976.0,19.1702367,72.9559424,2.0,2.0,21516.39344262295
1285,80000000.0,Dadar,3000.0,19.11930274963379,72.86461639404297,4.0,5.0,26666.666666666668
1286,52500000.0,Juhu,1600.0,19.09882164001465,72.83206939697266,3.0,3.0,32812.5
1287,7200000.0,Mira,830.0,19.21404838562012,72.85525512695312,2.0,2.0,8674.698795180722
1288,26000000.0,Bhandup,1470.0,19.16257,72.938078,4.0,4.0,17687.07482993197
1289,18500000.0,Mulund,940.0,19.1847997335774,72.9525122415334,2.0,2.0,19680.85106382979
1290,6850000.0,Mira,935.0,19.21393394470215,72.85504150390625,2.0,2.0,7326.20320855615
1291,21500000.0,Chandivali,1100.0,19.123334884643555,72.87158203125,2.0,2.0,19545.454545454544
1292,27600000.0,Vile,795.0,19.119333267211918,72.86392211914062,2.0,2.0,34716.981132075474
1293,26000000.0,Ghatkopar,950.0,19.07732391357422,72.90800476074219,2.0,2.0,27368.42105263158
1294,12000000.0,Malad,850.0,19.180237,72.8554149,2.0,2.0,14117.64705882353
1295,40000000.0,Andheri,1880.0,19.11245516,72.84829627,3.0,3.0,21276.59574468085
1296,19500000.0,Andheri,1200.0,19.10005168,72.88491275,3.0,2.0,16250.0
1297,31500000.0,Andheri,1190.0,19.119508743286133,72.86332702636719,2.0,2.0,26470.58823529412
1299,55000000.0,Bandra,1350.0,19.055229,72.830829,3.0,3.0,40740.74074074074
1301,23500000.0,Andheri,1000.0,19.13894569,72.82940015,2.0,2.0,23500.0
1302,14500000.0,Mulund,772.0,19.169822692871094,72.93598175048828,2.0,2.0,18782.38341968912
1303,4500000.0,Mira,725.0,19.205707550048828,72.8320541381836,2.0,2.0,6206.896551724138
1305,10000000.0,Kurla,920.0,19.09568214416504,72.88378143310547,2.0,2.0,10869.565217391304
1306,17500000.0,Malad,1020.0,19.1823416666667,72.85609,2.0,2.0,17156.86274509804
1307,7009999.999999999,Kandivali,810.0,19.118919372558597,72.86402893066406,2.0,2.0,8654.32098765432
1308,12400000.0,Borivali,1600.0,19.21392059326172,72.85504150390625,3.0,3.0,7750.0
1309,8500000.0,Mira,1100.0,19.2139892578125,72.85503387451172,2.0,2.0,7727.272727272727
1310,62500000.0,South,2187.0,19.0119722,72.832046,3.0,4.0,28577.96067672611
1311,32500000.0,Malad,1680.0,19.183819,72.861116,3.0,3.0,19345.23809523809
1313,13100000.0,Goregaon,950.0,19.11891746520996,72.86404418945312,2.0,2.0,13789.473684210529
1314,26000000.0,Andheri,850.0,19.1297376,72.8291555,2.0,2.0,30588.235294117647
1315,17800000.0,Ghatkopar,1015.0,19.090856552124023,72.9042739868164,2.0,2.0,17536.94581280788
1316,17800000.0,Kanjurmarg,920.0,19.12998,72.933221,2.0,2.0,19347.82608695652
1317,20000000.0,Andheri,812.0,19.1288105,72.8465876,2.0,2.0,24630.54187192118
1318,70000000.0,Worli,1685.0,19.004138,72.8270133,3.0,5.0,41543.02670623145
1319,12000000.0,Marol,655.0,19.142655,72.834499,2.0,2.0,18320.6106870229
1320,49500000.0,Vile,1270.0,19.096529,72.851435,3.0,3.0,38976.37795275591
1321,21000000.0,Andheri,775.0,19.1480618,72.8256096,2.0,2.0,27096.774193548383
1322,22000000.0,Borivali,1050.0,19.25190544128418,72.85041809082031,2.0,2.0,20952.380952380958
1323,22500000.0,Borivali,1080.0,19.228849,72.84883,2.0,2.0,20833.33333333333
1324,14200000.0,Goregaon,1060.0,19.16664,72.835254,2.0,2.0,13396.22641509434
1325,65000000.0,South,1375.0,19.1192626953125,72.86459350585938,2.0,2.0,47272.72727272727
1326,15000000.0,Malad,2800.0,19.21404457092285,72.85523223876953,5.0,5.0,5357.142857142857
1327,4500000.0,Mira,560.0,19.21393394470215,72.85517883300781,2.0,2.0,8035.714285714285
1328,22500000.0,Goregaon,1538.0,19.17788452,72.87285698,3.0,3.0,14629.388816644994
1329,45000000.0,South,1500.0,19.119421005249023,72.86370849609375,4.0,3.0,30000.0
1330,15000000.0,Thakur,900.0,19.2114023225106,72.8657289063168,2.0,2.0,16666.666666666668
1331,41000000.0,Vikhroli,1778.0,19.0937492,72.922604,3.0,3.0,23059.617547806523
1332,3500000.0,Mira,1050.0,19.41859245300293,72.8232650756836,2.0,3.0,3333.333333333333
1333,26000000.0,Santacruz,1100.0,19.072772,72.863406,2.0,2.0,23636.36363636364
1334,12400000.0,Goregaon,1061.0,19.16703502,72.88127374,2.0,2.0,11687.0876531574
1335,29000000.0,Thakur,1495.0,19.202068328857425,72.847900390625,3.0,2.0,19397.99331103679
1336,24000000.0,Goregaon,2050.0,19.16703502,72.88127374,3.0,3.0,11707.317073170732
1338,62500000.0,Wadala,2350.0,19.119245529174805,72.86463928222656,3.0,3.0,26595.744680851065
1339,24000000.0,Andheri,1430.0,19.10005168,72.88491275,3.0,3.0,16783.216783216783
1340,7000000.0,Mira,900.0,19.378591537475582,72.82752990722656,2.0,2.0,7777.777777777777
1341,35000000.0,Andheri,1200.0,19.129737854003903,72.82915496826172,3.0,3.0,29166.666666666668
1342,18000000.0,Kandivali,850.0,19.214033,72.8627501,2.0,2.0,21176.470588235294
1343,13000000.0,Kandivali,700.0,19.209943771362305,72.83087158203125,2.0,2.0,18571.42857142857
1345,5250000.0,Mira,760.0,19.404549,72.827728,2.0,2.0,6907.894736842105
1347,30000000.0,Worli,1160.0,19.0166667,72.8166667,2.0,2.0,25862.068965517243
1348,25000000.0,Vile,840.0,19.100385,72.850466,2.0,2.0,29761.904761904763
1349,13000000.0,Chandivali,1050.0,19.1075442290832,72.9038689634943,2.0,2.0,12380.952380952382
1350,26000000.0,Thakur,1985.0,19.210841,72.8755987441594,2.0,2.0,13098.23677581864
1351,21000000.0,Chandivali,1100.0,19.1203883516242,72.8945767798459,2.0,2.0,19090.90909090909
1352,27000000.0,Andheri,1180.0,19.114019,72.850025,2.0,2.0,22881.35593220339
