,price,Address,area,Bedrooms,Bathrooms
1920,13000000.0,Kurla,950.0,2.0,2.0
1921,24500000.0,Kurla,1512.0,3.0,3.0
1922,19000000.0,Kurla,1100.0,2.0,2.0
1923,11000000.0,Kurla,920.0,2.0,2.0
1924,11500000.0,Kurla,950.0,2.0,2.0
1925,15300000.0,Kurla,1159.0,2.0,2.0
1926,18500000.0,Kurla,1350.0,2.0,4.0
1927,15500000.0,Kurla,1229.0,2.0,2.0
1928,28200000.0,Kurla,1575.0,3.0,3.0
1929,15200000.0,Kurla,1035.0,2.0,2.0
1930,15000000.0,Kurla,800.0,2.0,2.0
1931,12500000.0,Kurla,675.0,2.0,2.0
1932,24000000.0,Kurla,1500.0,3.0,2.0
1933,14000000.0,Kurla,920.0,2.0,2.0
1934,17000000.0,Kurla,922.0,2.0,2.0
1935,16000000.0,Kurla,1150.0,2.0,2.0
1936,11500000.0,Kurla,920.0,2.0,2.0
1937,12000000.0,Kurla,920.0,2.0,2.0
1938,12500000.0,Kurla,920.0,2.0,2.0
1939,13000000.0,Kurla,920.0,2.0,2.0
1940,13500000.0,Kurla,920.0,2.0,2.0
1941,15500000.0,Kurla,855.0,2.0,2.0
1942,12000000.0,Kurla,720.0,2.0,2.0
1943,12000000.0,Kurla,725.0,2.0,2.0
1944,14500000.0,Kurla,750.0,2.0,2.0
1945,18000000.0,Kurla,1130.0,2.0,2.0
1946,7000000.0,Kurla,525.0,2.0,2.0
1947,30000000.0,Kurla,2100.0,8.0,2.0
1948,15000000.0,Kurla,920.0,2.0,2.0
1949,17000000.0,Kurla,1079.0,2.0,2.0
1950,12500000.0,Kurla,1021.0,2.0,2.0
1951,22500000.0,Kurla,1200.0,2.0,2.0
1952,22000000.0,Kurla,1234.0,2.0,2.0
1953,21500000.0,Kurla,1242.0,2.0,2.0
1954,21000000.0,Kurla,1100.0,2.0,2.0
1955,20500000.0,Kurla,1496.0,2.0,2.0
1956,24000000.0,Kurla,1250.0,2.0,2.0
1957,14000000.0,Kurla,800.0,2.0,2.0
1958,14000000.0,Kurla,965.0,2.0,2.0
1959,15000000.0,Kurla,785.0,3.0,2.0
1960,13700000.000000002,Kurla,965.0,2.0,2.0
1961,12000000.0,Kurla,950.0,2.0,2.0
1962,40000000.0,Malabar,1000.0,2.0,3.0
1963,120000000.0,Malabar,1700.0,2.0,3.0
1964,135000000.0,Malabar,1725.0,4.0,3.0
1965,73500000.0,Malabar,1050.0,2.0,3.0
1966,53000000.0,Malabar,1200.0,2.0,3.0
1967,190000000.0,Malabar,3450.0,6.0,5.0
1968,133000000.0,Malabar,1755.0,4.0,3.0
1969,120000000.0,Malabar,1732.0,4.0,3.0
1970,120000000.0,Malabar,1850.0,3.0,4.0
1971,50000000.0,Malabar,950.0,2.0,2.0
1972,40000000.0,Malabar,907.0,2.0,3.0
1973,215000000.0,Malabar,2800.0,5.0,5.0
1974,43000000.0,Malabar,950.0,2.0,2.0
1976,22500000.0,Malad,1390.0,2.0,2.0
1978,17000000.0,Malad,1190.0,2.0,2.0
1979,14500000.0,Malad,900.0,2.0,2.0
1980,14400000.0,Malad,1000.0,2.0,2.0
1981,15100000.0,Malad,727.0,2.0,2.0
1982,21000000.0,Malad,1307.0,2.0,2.0
1986,19000000.0,Malad,1150.0,2.0,2.0
1987,14500000.0,Malad,850.0,2.0,2.0
1988,23000000.0,Malad,1200.0,3.0,3.0
1989,19000000.0,Malad,830.0,2.0,2.0
1991,15000000.0,Malad,980.0,2.0,2.0
1994,18000000.0,Malad,1100.0,2.0,2.0
1998,22200000.000000004,Malad,975.0,2.0,2.0
1999,25000000.0,Malad,1350.0,3.0,3.0
2002,15000000.0,Malad,800.0,2.0,2.0
2003,26000000.0,Malad,1400.0,3.0,3.0
2006,22500000.0,Malad,1105.0,2.0,2.0
2007,11000000.0,Malad,535.0,2.0,2.0
2008,15000000.0,Malad,920.0,2.0,2.0
2009,14000000.0,Malad,1062.0,2.0,2.0
2010,27000000.0,Malad,1200.0,2.0,2.0
2011,15000000.0,Malad,800.0,2.0,2.0
2012,17500000.0,Malad,850.0,2.0,2.0
2013,18000000.0,Malad,750.0,2.0,2.0
2014,17500000.0,Malad,850.0,2.0,2.0
2016,25000000.0,Malad,1350.0,3.0,3.0
2018,15200000.0,Malad,860.0,2.0,2.0
2020,17200000.0,Malad,1030.0,2.0,2.0
2021,12000000.0,Malad,850.0,2.0,2.0
2022,17500000.0,Malad,1020.0,2.0,2.0
2023,32500000.0,Malad,1680.0,3.0,3.0
2024,15500000.0,Malad,709.0,2.0,2.0
2026,17500000.0,Malad,900.0,2.0,2.0
2027,16000000.0,Malad,752.0,2.0,2.0
2030,19500000.0,Malad,875.0,2.0,2.0
2031,16500000.0,Malad,900.0,2.0,2.0
2032,18500000.0,Malad,1000.0,2.0,2.0
2033,32500000.0,Malad,1350.0,3.0,3.0
2034,21500000.0,Malad,1175.0,2.0,2.0
2035,11000000.0,Malad,535.0,2.0,2.0
2036,13899999.999999998,Malad,844.0,2.0,2.0
2038,17000000.0,Malad,845.0,2.0,2.0
2039,14000000.0,Malad,702.0,2.0,2.0
2042,25000000.0,Malad,1200.0,2.0,2.0
2043,17000000.0,Malad,900.0,2.0,2.0
2045,22500000.0,Malad,1307.0,2.0,2.0
2046,19000000.0,Malad,955.0,2.0,2.0
2047,26000000.0,Malad,1315.0,3.0,2.0
2048,17500000.0,Malad,849.0,2.0,2.0
2049,36000000.0,Malad,1800.0,3.0,3.0
2050,18000000.0,Malad,1100.0,2.0,2.0
2051,18500000.0,Malad,810.0,2.0,2.0
2052,17000000.0,Malad,840.0,2.0,2.0
2053,15200000.0,Malad,1150.0,2.0,2.0
2054,15000000.0,Malad,800.0,2.0,2.0
2055,16500000.0,Malad,848.0,2.0,2.0
2056,17000000.0,Malad,1000.0,2.0,2.0
2057,16500000.0,Malad,1060.0,2.0,2.0
2058,14000000.0,Malad,700.0,2.0,2.0
2060,22500000.0,Malad,1200.0,2.0,2.0
2061,14100000.0,Malad,980.0,2.0,2.0
2062,11000000.0,Malad,535.0,2.0,2.0
2063,18500000.0,Malad,800.0,2.0,2.0
2064,18000000.0,Malad,750.0,2.0,2.0
2066,17000000.0,Malad,785.0,3.0,3.0
2067,29500000.0,Malad,1450.0,3.0,3.0
2068,16299999.999999998,Malad,900.0,2.0,2.0
2069,34900000.0,Malad,1440.0,3.0,4.0
2070,15000000.0,Malad,980.0,2.0,2.0
2072,14500000.0,Malad,1100.0,2.0,2.0
2073,19900000.0,Malad,1165.0,2.0,2.0
2074,12500000.0,Malad,640.0,2.0,2.0
2076,14000000.0,Malad,750.0,2.0,2.0
2078,22000000.0,Malad,1000.0,3.0,3.0
2079,12000000.0,Malad,644.0,2.0,2.0
2080,14000000.0,Malad,880.0,2.0,2.0
2081,19000000.0,Malad,820.0,2.0,2.0
2082,19900000.0,Malad,886.0,2.0,2.0
2084,12500000.0,Malad,850.0,2.0,2.0
2085,22500000.0,Malad,1450.0,2.0,2.0
2086,31500000.0,Malad,1515.0,3.0,3.0
2087,10400000.0,Malad,800.0,2.0,2.0
2088,31500000.0,Malad,1334.0,2.0,2.0
2089,18500000.0,Malad,1100.0,2.0,2.0
2090,15000000.0,Malad,810.0,2.0,2.0
2091,16000000.0,Malad,1000.0,2.0,2.0
2092,19000000.0,Malad,955.0,2.0,2.0
2093,17500000.0,Malad,850.0,2.0,2.0
2094,14000000.0,Malad,630.0,2.0,2.0
2095,28000000.0,Malad,1334.0,3.0,3.0
2096,16000000.0,Malad,860.0,2.0,2.0
2097,14000000.0,Malad,650.0,2.0,2.0
2098,19500000.0,Malad,1100.0,2.0,2.0
2099,45000000.0,Malad,1950.0,3.0,3.0
2100,15500000.0,Malad,705.0,2.0,2.0
2102,18000000.0,Malad,950.0,2.0,2.0
2103,21100000.0,Malad,860.0,2.0,2.0
2104,16500000.0,Malad,850.0,2.0,2.0
2105,27500000.0,Malad,1400.0,3.0,3.0
2107,20000000.0,Malad,850.0,2.0,2.0
2108,16000000.0,Malad,650.0,2.0,2.0
2109,30000000.0,Malad,1300.0,3.0,3.0
2111,20000000.0,Malad,1000.0,2.0,3.0
2112,17500000.0,Malad,980.0,2.0,2.0
2113,16500000.0,Malad,880.0,2.0,2.0
2114,16000000.0,Malad,800.0,2.0,2.0
2116,20000000.0,Malad,825.0,2.0,2.0
2118,17500000.0,Malad,815.0,2.0,2.0
2119,22500000.0,Malad,1150.0,2.0,3.0
2120,12000000.0,Malad,750.0,2.0,2.0
2121,16000000.0,Malad,1000.0,2.0,2.0
2122,16000000.0,Malad,900.0,2.0,2.0
2123,32500000.0,Malad,1680.0,3.0,3.0
2124,27500000.0,Malad,1350.0,2.0,2.0
2125,15000000.0,Malad,750.0,2.0,2.0
2126,18500000.0,Malad,1190.0,2.0,2.0
2127,14500000.0,Malad,800.0,2.0,2.0
2129,25200000.0,Malad,1100.0,2.0,3.0
2130,22200000.000000004,Malad,1347.0,2.0,2.0
2132,14200000.0,Malad,750.0,2.0,2.0
2133,26000000.0,Malad,1200.0,3.0,3.0
2136,23000000.0,Malad,1272.0,2.0,2.0
2137,25000000.0,Malad,1150.0,3.0,3.0
2138,20000000.0,Malad,1130.0,2.0,2.0
2140,16000000.0,Malad,690.0,2.0,2.0
2141,25000000.0,Malad,1105.0,3.0,3.0
2143,16000000.0,Malad,710.0,2.0,2.0
2145,30000000.0,Malad,1550.0,3.0,3.0
2146,18000000.0,Malad,1000.0,2.0,2.0
2147,14000000.0,Malad,1020.0,2.0,2.0
2149,22000000.0,Malad,1350.0,2.0,2.0
2150,18000000.0,Malad,1155.0,2.0,2.0
2151,15500000.0,Malad,970.0,2.0,2.0
2152,34000000.0,Malad,1625.0,3.0,3.0
2153,19900000.0,Malad,1220.0,2.0,2.0
2155,14500000.0,Malad,885.0,2.0,2.0
2156,13500000.0,Malad,950.0,2.0,2.0
2158,18000000.0,Malad,809.0,2.0,2.0
2159,17500000.0,Malad,1015.0,2.0,2.0
2160,15500000.0,Malad,920.0,2.0,2.0
2161,17500000.0,Malad,1100.0,2.0,2.0
2162,14000000.0,Malad,1100.0,2.0,2.0
2164,13799999.999999998,Malad,790.0,2.0,2.0
2165,22500000.0,Malad,1200.0,3.0,3.0
2166,14400000.0,Malad,860.0,2.0,2.0
2167,18500000.0,Malad,1111.0,2.0,2.0
2168,13000000.0,Malad,790.0,2.0,2.0
2169,32500000.0,Malad,1680.0,3.0,3.0
2170,28000000.0,Malad,1485.0,3.0,3.0
2171,14000000.0,Malad,850.0,2.0,2.0
2172,36000000.0,Malad,1700.0,4.0,4.0
2173,19500000.0,Malad,980.0,2.0,2.0
2174,14000000.0,Malad,760.0,2.0,2.0
2175,25100000.0,Malad,1240.0,3.0,3.0
2176,45000000.0,Malad,2000.0,4.0,4.0
2178,21000000.0,Malad,1165.0,2.0,2.0
2179,16500000.0,Malad,980.0,2.0,2.0
2180,25000000.0,Malad,1131.0,3.0,3.0
2181,21000000.0,Malad,950.0,2.0,2.0
2183,12200000.0,Malad,750.0,2.0,2.0
2184,17000000.0,Malad,1000.0,2.0,2.0
2185,16500000.0,Malad,900.0,2.0,2.0
2186,16299999.999999998,Malad,850.0,2.0,2.0
2187,19000000.0,Malad,1030.0,2.0,2.0
2188,18000000.0,Malad,1130.0,2.0,2.0
2189,16000000.0,Malad,940.0,2.0,2.0
2190,17500000.0,Malad,834.0,3.0,3.0
2192,13300000.0,Malad,1000.0,2.0,2.0
2193,27000000.0,Malad,1130.0,2.0,2.0
2194,23500000.0,Malad,1105.0,3.0,3.0
2197,9000000.0,Malad,600.0,2.0,2.0
2198,20500000.0,Marol,1350.0,2.0,2.0
2199,38000000.0,Marol,2000.0,4.0,4.0
2200,21500000.0,Marol,1200.0,2.0,2.0
2201,19000000.0,Marol,900.0,2.0,2.0
2204,16000000.0,Marol,720.0,2.0,2.0
2205,18000000.0,Marol,1150.0,2.0,2.0
2206,21500000.0,Marol,1150.0,2.0,2.0
2207,16000000.0,Marol,1092.0,2.0,2.0
2209,21000000.0,Marol,1160.0,4.0,4.0
2210,12000000.0,Marol,655.0,2.0,2.0
2211,17500000.0,Marol,900.0,2.0,2.0
2212,14500000.0,Marol,950.0,2.0,2.0
2213,29000000.0,Marol,1200.0,2.0,2.0
2216,26000000.0,Marol,1100.0,2.0,2.0
2217,19000000.0,Marol,905.0,2.0,2.0
2218,18000000.0,Marol,1092.0,2.0,2.0
2219,17500000.0,Marol,875.0,2.0,2.0
2220,20000000.0,Marol,882.0,2.0,2.0
2221,16000000.0,Marol,675.0,2.0,2.0
2222,17500000.0,Marol,800.0,2.0,2.0
2223,31500000.0,Marol,1450.0,3.0,3.0
2224,13000000.0,Marol,580.0,2.0,2.0
2225,18000000.0,Marol,980.0,2.0,2.0
2226,16000000.0,Marol,700.0,2.0,2.0
2227,14500000.0,Marol,902.0,2.0,2.0
2228,25000000.0,Marol,1350.0,4.0,4.0
2229,15000000.0,Marol,925.0,2.0,2.0
2230,17500000.0,Marol,1115.0,2.0,2.0
2231,15500000.0,Marol,720.0,2.0,2.0
2232,17500000.0,Marol,800.0,2.0,2.0
2234,18000000.0,Marol,950.0,4.0,4.0
2235,13000000.0,Marol,670.0,2.0,2.0
2236,15500000.0,Marol,950.0,2.0,2.0
2237,30500000.0,Matunga,950.0,2.0,2.0
2238,29000000.0,Matunga,894.0,2.0,2.0
2239,35000000.0,Matunga,806.0,2.0,2.0
2241,90000000.0,Matunga,2000.0,4.0,3.0
2244,32000000.0,Matunga,780.0,2.0,3.0
2245,26000000.0,Matunga,660.0,2.0,2.0
2246,55000000.0,Matunga,1450.0,3.0,3.0
2247,29000000.0,Matunga,800.0,2.0,2.0
2248,45000000.0,Matunga,1190.0,3.0,2.0
2249,65000000.0,Matunga,1700.0,3.0,3.0
2250,30000000.0,Matunga,800.0,2.0,2.0
2251,42500000.0,Matunga,1258.0,2.0,2.0
2252,62500000.0,Matunga,1480.0,3.0,3.0
2253,38000000.0,Matunga,1000.0,2.0,2.0
2254,26000000.0,Matunga,850.0,2.0,2.0
2255,50000000.0,Matunga,1182.0,3.0,3.0
2257,87000000.0,Matunga,2000.0,3.0,4.0
2258,26100000.0,Matunga,660.0,2.0,2.0
2259,37500000.0,Matunga,1000.0,2.0,2.0
2261,35200000.0,Matunga,800.0,2.0,2.0
2262,25000000.0,Matunga,600.0,2.0,2.0
2263,45000000.0,Matunga,1000.0,3.0,3.0
2264,24000000.0,Matunga,770.0,2.0,2.0
2266,8600000.0,Mira,1045.0,2.0,2.0
2267,9420000.0,Mira,1060.0,2.0,3.0
2268,12800000.0,Mira,1545.0,3.0,3.0
2269,9600000.0,Mira,1055.0,2.0,2.0
2270,11700000.0,Mira,1200.0,3.0,3.0
2271,10400000.0,Mira,1024.0,2.0,2.0
2272,9000000.0,Mira,1071.0,2.0,2.0
2273,8200000.0,Mira,1062.0,2.0,2.0
2274,7730000.0,Mira,1031.0,2.0,2.0
2275,8170000.0,Mira,974.0,2.0,2.0
2276,8300000.0,Mira,1013.0,2.0,2.0
2277,7800000.0,Mira,1013.0,2.0,2.0
2278,8280000.0,Mira,974.0,2.0,2.0
2279,8460000.0,Mira,1045.0,2.0,2.0
2280,5580000.0,Mira,915.0,2.0,2.0
2281,7200000.0,Mira,850.0,2.0,2.0
2282,8500000.0,Mira,974.0,2.0,2.0
2283,9220000.0,Mira,1160.0,2.0,2.0
2284,43099999.99999999,Mira,4200.0,5.0,5.0
2285,9250000.0,Mira,1026.0,2.0,2.0
2286,16000000.0,Mira,1650.0,3.0,3.0
2287,9900000.0,Mira,1100.0,3.0,3.0
2288,7950000.0,Mira,1020.0,2.0,2.0
2289,9500000.0,Mira,1200.0,3.0,2.0
2290,5700000.0,Mira,855.0,2.0,2.0
2291,9030000.0,Mira,1245.0,2.0,2.0
2292,4950000.0,Mira,943.0,2.0,2.0
2293,6000000.0,Mira,770.0,2.0,2.0
2294,18000000.0,Mira,2250.0,3.0,3.0
2295,4600000.0,Mira,875.0,2.0,2.0
2296,7100000.0,Mira,1100.0,2.0,2.0
2297,4500000.0,Mira,865.0,2.0,2.0
2298,14000000.0,Mira,1425.0,3.0,3.0
2299,7800000.0,Mira,1045.0,2.0,2.0
2300,13000000.0,Mira,1500.0,3.0,3.0
2301,5000000.0,Mira,835.0,2.0,2.0
2302,4200000.0,Mira,590.0,2.0,2.0
2303,4600000.0,Mira,710.0,2.0,2.0
2304,8500000.0,Mira,910.0,2.0,2.0
2305,8230000.0,Mira,882.0,2.0,2.0
2306,8400000.0,Mira,1044.0,2.0,2.0
2307,13100000.0,Mira,1425.0,3.0,3.0
2308,10000000.0,Mira,975.0,2.0,2.0
2309,9000000.0,Mira,1160.0,2.0,2.0
2310,7490000.000000001,Mira,1070.0,2.0,2.0
2311,4770000.0,Mira,746.0,2.0,2.0
2312,6130000.0,Mira,875.0,2.0,2.0
2313,9200000.0,Mira,950.0,2.0,2.0
2314,8500000.0,Mira,950.0,2.0,2.0
2316,9500000.0,Mira,950.0,2.0,2.0
2318,7500000.0,Mira,850.0,2.0,2.0
2319,7500000.0,Mira,765.0,2.0,2.0
2320,7000000.0,Mira,750.0,2.0,2.0
2321,9900000.0,Mira,1250.0,3.0,3.0
2322,8000000.0,Mira,940.0,2.0,2.0
2323,25000000.0,Mira,2500.0,4.0,4.0
2324,5000000.0,Mira,960.0,2.0,2.0
2325,10300000.0,Mira,1035.0,2.0,2.0
2326,8500000.0,Mira,1500.0,2.0,2.0
2327,5200000.0,Mira,865.0,2.0,2.0
2328,9500000.0,Mira,985.0,2.0,2.0
2329,9800000.0,Mira,1070.0,2.0,2.0
2330,7000000.0,Mira,890.0,2.0,2.0
2331,6100000.0,Mira,700.0,2.0,2.0
2332,7500000.0,Mira,850.0,2.0,2.0
2333,7000000.0,Mira,675.0,2.0,2.0
2334,15000000.0,Mira,1535.0,3.0,3.0
2335,5500000.0,Mira,825.0,2.0,2.0
2336,9500000.0,Mira,981.0,2.0,2.0
2337,4500000.0,Mira,810.0,2.0,2.0
2338,5600000.0,Mira,1000.0,2.0,2.0
2339,9000000.0,Mira,880.0,2.0,2.0
2340,7500000.0,Mira,1060.0,2.0,2.0
2341,6959999.999999999,Mira,870.0,2.0,3.0
2342,6500000.0,Mira,729.0,2.0,2.0
2343,7400000.0,Mira,875.0,2.0,2.0
2344,5580000.0,Mira,935.0,2.0,2.0
2345,14500000.0,Mira,1414.0,3.0,4.0
2346,7570000.0,Mira,890.0,2.0,2.0
2347,3700000.0,Mira,710.0,2.0,2.0
2348,7500000.0,Mira,1045.0,2.0,2.0
2349,7500000.0,Mira,850.0,2.0,2.0
2350,9800000.0,Mira,1080.0,2.0,2.0
2351,7500000.0,Mira,1100.0,2.0,2.0
2352,8500000.0,Mira,1050.0,2.0,2.0
2353,4800000.0,Mira,835.0,2.0,2.0
2354,6000000.0,Mira,1050.0,2.0,2.0
2355,4300000.0,Mira,830.0,2.0,2.0
2357,5670000.0,Mira,900.0,2.0,2.0
2358,10600000.0,Mira,1000.0,2.0,2.0
2359,3500000.0,Mira,560.0,2.0,2.0
2360,7000000.0,Mira,900.0,2.0,2.0
2361,5100000.0,Mira,787.0,2.0,2.0
2362,5100000.0,Mira,940.0,2.0,2.0
2363,8500000.0,Mira,882.0,2.0,2.0
2364,5800000.0,Mira,965.0,2.0,2.0
2365,9000000.0,Mira,945.0,2.0,2.0
2366,8500000.0,Mira,920.0,2.0,2.0
2367,14000000.0,Mira,1425.0,3.0,3.0
2368,9000000.0,Mira,1100.0,2.0,3.0
2369,7200000.0,Mira,830.0,2.0,2.0
2370,6850000.0,Mira,935.0,2.0,2.0
2371,4500000.0,Mira,725.0,2.0,2.0
2372,8500000.0,Mira,1100.0,2.0,2.0
2373,4500000.0,Mira,560.0,2.0,2.0
2374,7000000.0,Mira,900.0,2.0,2.0
2375,5250000.0,Mira,760.0,2.0,2.0
2376,6800000.0,Mira,720.0,2.0,2.0
2377,4500000.0,Mira,850.0,2.0,2.0
2378,7300000.0,Mira,990.0,2.0,2.0
2379,7540000.000000001,Mira,775.0,2.0,2.0
2380,5500000.0,Mira,860.0,2.0,2.0
2381,5550000.0,Mira,860.0,2.0,2.0
2382,8000000.0,Mira,846.0,2.0,2.0
2383,9600000.0,Mira,1070.0,3.0,3.0
2384,9200000.0,Mira,890.0,2.0,2.0
2385,6000000.0,Mira,855.0,2.0,2.0
2386,7800000.0,Mira,745.0,2.0,2.0
2388,12000000.0,Mira,1280.0,3.0,3.0
2389,9800000.0,Mira,1050.0,2.0,2.0
2390,8000000.0,Mira,935.0,2.0,2.0
2391,4800000.0,Mira,750.0,2.0,2.0
2392,10000000.0,Mira,1155.0,2.0,2.0
2394,10000000.0,Mira,1250.0,2.0,2.0
2395,6500000.0,Mira,985.0,2.0,2.0
2397,4500000.0,Mira,855.0,2.0,2.0
2398,9300000.0,Mira,1070.0,2.0,2.0
2399,4200000.0,Mira,765.0,2.0,2.0
2400,4600000.0,Mira,850.0,2.0,2.0
2402,4600000.0,Mira,850.0,2.0,2.0
2403,9000000.0,Mira,850.0,2.0,2.0
2404,5000000.0,Mira,960.0,2.0,2.0
2405,9300000.0,Mira,1450.0,2.0,2.0
2406,7200000.0,Mira,750.0,2.0,2.0
2407,5600000.0,Mira,971.0,2.0,2.0
2408,5500000.0,Mira,806.0,2.0,2.0
2409,4900000.0,Mira,840.0,2.0,2.0
2411,8500000.0,Mira,850.0,2.0,2.0
2412,5000000.0,Mira,850.0,2.0,2.0
2413,9900000.0,Mira,1080.0,2.0,2.0
2414,8200000.0,Mira,910.0,2.0,2.0
2415,15000000.0,Mira,1535.0,3.0,3.0
2416,12000000.0,Mira,1200.0,3.0,3.0
2417,5200000.0,Mira,935.0,2.0,2.0
2418,9000000.0,Mira,1005.0,2.0,2.0
2419,9700000.0,Mira,1044.0,2.0,2.0
2420,8500000.0,Mira,1055.0,2.0,2.0
2421,5300000.0,Mira,750.0,2.0,2.0
2422,5500000.0,Mira,915.0,2.0,2.0
2423,5000000.0,Mira,940.0,2.0,2.0
2424,10400000.0,Mira,1015.0,2.0,2.0
2425,6100000.0,Mira,850.0,2.0,2.0
2426,4800000.0,Mira,830.0,2.0,2.0
2427,9450000.0,Mira,972.0,2.0,2.0
2428,7700000.0,Mira,900.0,2.0,2.0
2429,6700000.0,Mira,765.0,2.0,2.0
2430,7500000.0,Mira,1200.0,2.0,2.0
2431,8900000.0,Mira,1000.0,2.0,2.0
2432,10000000.0,Mira,972.0,2.0,2.0
2433,7000000.0,Mira,1010.0,2.0,2.0
2434,7000000.0,Mira,890.0,2.0,2.0
2435,9500000.0,Mira,910.0,2.0,2.0
2437,7500000.0,Mira,888.0,2.0,2.0
2438,5400000.0,Mira,1000.0,2.0,2.0
2439,10800000.0,Mira,1100.0,2.0,2.0
2441,4300000.0,Mira,584.0,2.0,2.0
2442,4500000.0,Mira,850.0,2.0,2.0
2443,4500000.0,Mira,810.0,2.0,2.0
2444,8500000.0,Mira,805.0,2.0,2.0
2446,4100000.0,Mira,770.0,2.0,2.0
2447,8900000.0,Mira,1000.0,2.0,2.0
2448,8500000.0,Mira,1120.0,2.0,2.0
2449,6000000.0,Mira,1000.0,2.0,2.0
2450,10000000.0,Mira,1005.0,2.0,2.0
2451,3800000.0,Mira,725.0,2.0,2.0
2452,5000000.0,Mira,908.0,2.0,2.0
2453,8300000.0,Mira,850.0,2.0,2.0
2454,10500000.0,Mira,1750.0,2.0,2.0
2455,6800000.0,Mira,985.0,2.0,2.0
2456,6800000.0,Mira,850.0,2.0,2.0
2457,9500000.0,Mira,899.0,2.0,2.0
2458,4000000.0,Mira,503.0,2.0,2.0
2459,9100000.0,Mira,1050.0,2.0,2.0
2460,8000000.0,Mira,900.0,2.0,2.0
2461,9000000.0,Mira,1050.0,2.0,2.0
2462,10000000.0,Mira,1030.0,2.0,2.0
2463,4500000.0,Mira,750.0,2.0,2.0
2464,6000000.0,Mira,1100.0,2.0,2.0
2465,6500000.0,Mira,650.0,2.0,2.0
2466,9800000.0,Mira,1098.0,2.0,2.0
2468,20000000.0,Mira,2000.0,5.0,4.0
2469,4000000.0,Mira,750.0,2.0,2.0
2470,8300000.0,Mira,910.0,2.0,2.0
2471,5500000.0,Mira,580.0,2.0,2.0
2472,12500000.0,Mira,1180.0,2.0,2.0
2473,4700000.0,Mira,779.0,2.0,2.0
2475,5200000.0,Mira,620.0,2.0,2.0
2476,5400000.0,Mira,975.0,2.0,2.0
2477,10500000.0,Mira,1017.0,2.0,2.0
2478,4300000.0,Mira,600.0,2.0,2.0
2480,8400000.0,Mira,999.0,2.0,2.0
2481,8500000.0,Mira,882.0,2.0,2.0
2482,9700000.0,Mira,1080.0,2.0,2.0
2483,6500000.0,Mira,730.0,2.0,3.0
2484,4200000.0,Mira,680.0,2.0,2.0
2485,8000000.0,Mira,1025.0,2.0,2.0
2486,3900000.0,Mira,706.0,2.0,2.0
2487,10000000.0,Mira,1155.0,2.0,2.0
2489,7000000.0,Mira,970.0,2.0,2.0
2490,9500000.0,Mira,930.0,2.0,2.0
2492,7000000.0,Mira,1000.0,2.0,2.0
2493,6400000.0,Mira,700.0,2.0,2.0
2494,8900000.0,Mira,940.0,2.0,2.0
2495,9500000.0,Mira,990.0,2.0,2.0
2496,6500000.0,Mira,1020.0,2.0,2.0
2497,4800000.0,Mira,855.0,2.0,2.0
2498,5900000.0,Mira,800.0,2.0,2.0
2499,15500000.0,Mira,1500.0,4.0,2.0
2500,3840000.0,Mira,650.0,2.0,2.0
2501,9000000.0,Mira,850.0,2.0,3.0
2502,7200000.0,Mira,1000.0,2.0,2.0
2503,6200000.0,Mira,650.0,2.0,2.0
2507,7000000.0,Mira,875.0,2.0,2.0
2508,8200000.0,Mira,850.0,2.0,2.0
2509,6500000.0,Mira,850.0,2.0,2.0
2510,8200000.0,Mira,875.0,2.0,2.0
2511,18000000.0,Mira,2000.0,3.0,3.0
2512,6700000.0,Mira,1050.0,2.0,2.0
2513,5300000.0,Mira,950.0,2.0,2.0
2514,7500000.0,Mira,1008.0,2.0,2.0
2516,7000000.0,Mira,710.0,2.0,2.0
2517,5500000.0,Mira,995.0,2.0,2.0
2518,10500000.0,Mira,1320.0,3.0,3.0
2519,6500000.0,Mira,900.0,2.0,2.0
2520,12500000.0,Mira,1375.0,3.0,3.0
2521,5500000.0,Mira,850.0,2.0,2.0
2522,8200000.0,Mira,1080.0,2.0,2.0
2523,9500000.0,Mira,1050.0,2.0,2.0
2524,13500000.0,Mira,1296.0,2.0,2.0
2525,55000000.0,Mira,6000.0,6.0,5.0
2526,8500000.0,Mira,1195.0,2.0,2.0
2527,9850000.0,Mira,1065.0,2.0,2.0
2528,5800000.0,Mira,900.0,2.0,2.0
2529,8600000.0,Mira,915.0,2.0,2.0
2530,7500000.0,Mira,850.0,2.0,2.0
2531,8000000.0,Mira,900.0,2.0,2.0
2532,7500000.0,Mira,1005.0,2.0,2.0
2533,4000000.0,Mira,580.0,2.0,2.0
2534,10000000.0,Mira,945.0,2.0,2.0
2535,11000000.0,Mira,1316.0,3.0,2.0
2536,7400000.0,Mira,750.0,2.0,2.0
2537,4000000.0,Mira,735.0,2.0,2.0
2538,11000000.0,Mira,1200.0,2.0,2.0
2539,7500000.0,Mira,815.0,2.0,2.0
2540,8000000.0,Mira,875.0,2.0,2.0
2541,11000000.0,Mira,1045.0,2.0,2.0
2542,7500000.0,Mira,836.0,2.0,2.0
2543,7000000.0,Mira,1000.0,2.0,2.0
2544,10000000.0,Mira,1500.0,2.0,2.0
2545,5000000.0,Mira,860.0,2.0,2.0
2546,5400000.0,Mira,946.0,2.0,2.0
2547,5000000.0,Mira,755.0,2.0,2.0
2548,9000000.0,Mira,1050.0,2.0,2.0
